AT2G01870,549,428,275,668,602,548
AT3G27470,617,496,794,295,1043,810
AT3G27473,4,3,34,0,5,8
AT4G18730,7085,8190,4450,2694,5141,5966
AT2G14010.1,0,0,0,0,0,0
AT4G28068,0,0,5,0,0,0
AT1G48840,499,979,571,194,920,802
AT1G28930,7,5,1,0,6,0
AT1G18880,269,1159,645,94,716,696
AT3G46658,0,213,367,0,0,0
AT3G43571.1,0,0,0,0,0,0
AT2G22300,794,1492,4331,287,2106,1357
AT3G46650,127,332,380,166,199,325
AT4G17453,0,0,0,0,0,0
AT5G41505.1,0,0,0,0,0,0
AT2G19340,743,1033,593,417,672,841
AT5G32616.1,0,0,0,0,0,0
AT5G01270,557,875,985,378,1151,1064
AT1G27600,2047,1531,1734,1044,2305,1971
AT5G43490,0,50,19,22,16,14
AT1G32110,0,0,0,0,0,0
AT1G12610,106,30,6616,55,185,40
AT3G30836.1,0,0,0,0,0,0
AT4G17180,560,722,218,303,528,524
AT1G35460,267,350,697,159,414,363
AT1G35461,0,0,0,0,0,0
AT1G35467,0,0,0,0,0,0
AT3G60660,120,170,151,75,154,165
AT1G17680,1010,1055,1164,305,1217,1054
AT1G66920,180,277,435,79,573,357
AT1G37060.1,0,0,1,1,0,0
AT5G63320,1247,1063,3285,887,2151,1620
AT2G03430,340,622,250,272,375,299
AT5G43140,147,367,205,114,302,360
AT5G39710,74,213,238,21,295,347
AT1G77340,0,0,6,1,0,0
AT3G25905,67,46,5,9,46,9
AT4G00872,0,0,13,0,0,0
AT3G25900,249,315,308,161,322,314
AT4G37550,988,1099,1288,705,1263,998
AT5G07260,0,0,0,0,0,0
AT1G64561,37,60,172,63,16,43
AT1G64560,48,32,127,211,33,30
AT2G15190.1,0,1,0,0,0,0
AT2G11504.1,0,0,0,0,0,0
AT3G44215.1,0,0,0,0,0,0
AT1G17530,619,735,542,388,607,676
AT1G79410,747,543,835,264,635,616
AT1G20550,175,170,164,59,338,399
AT2G43255,0,0,0,0,0,0
AT1G28200,2922,3437,3868,783,2955,4169
AT4G10530,0,0,0,0,0,0
AT3G14350,4657,5500,11658,3608,6926,5205
AT4G02970,669,0,1151,898,295,434
AT1G50050,0,0,0,12,0,13
AT1G16480,73,125,116,50,205,251
AT1G16489,49,24,27,18,57,85
AT3G21950,318,332,591,423,350,195
AT1G52560,22,113,20,11,64,60
AT1G52565,87,208,138,24,58,97
AT5G38393,0,0,0,0,1,1
AT3G53340,570,757,514,291,609,645
AT3G47290,0,1300,1528,525,0,0
AT3G53342,2,0,0,0,0,0
AT5G38396,0,0,0,0,0,0
AT3G19210,118,376,222,52,327,308
AT2G23950,852,1343,804,328,1122,1444
AT1G50580,4,53,10,0,31,99
AT1G12470,1495,1706,1422,504,1863,1947
AT5G28930.1,0,0,0,0,0,0
AT1G23600,0,0,0,0,0,0
AT4G13600,81,144,77,51,50,97
AT4G37330,1475,2686,1576,744,2088,2166
AT2G02740,591,985,675,420,883,1086
AT2G02741,1,0,1,1,0,3
AT5G22150,0,0,5,0,0,0
AT4G38300,87,117,75,10,142,60
AT1G52696,0,0,0,0,0,0
AT1G52695,0,0,0,0,0,0
AT1G52690,23,109,72,0,960,175
AT5G57110,2465,3670,5302,1266,3429,3427
AT3G53690,8,47,15,0,30,27
AT2G14935,0,0,0,0,0,0
AT3G25010,50,71,131,93,128,113
AT3G25011,0,0,2,11,0,0
AT3G25013,9,0,74,38,23,10
AT3G25014,0,0,0,0,0,0
AT1G21600,4585,5182,4195,2392,4928,5727
AT4G07315.1,0,0,0,0,0,0
AT5G37017,0,0,0,0,0,0
AT5G37010,627,631,512,117,550,415
AT3G13360,1616,1855,1741,1811,1877,2116
AT3G23880,1777,1693,229,358,918,925
AT3G12012,1191,1246,1831,807,2187,1854
AT5G20420,0,42,59,0,9,24
AT3G62530,5251,7512,6152,3543,6321,8145
AT3G19040,196,64,63,54,98,131
AT1G04630,962,1644,1303,837,1340,1177
AT5G04980,196,273,449,51,317,233
AT5G38970,104,69,64,33,98,151
AT5G08200,704,854,1260,333,947,1074
AT1G08930,10995,6492,15790,3996,11336,7230
AT5G19180,1869,2073,1255,634,1773,2269
AT2G20210,180,284,232,164,247,233
AT1G19450,601,1073,1818,320,1164,765
AT3G17190,0,0,0,0,0,0
AT1G15175,196,83,186,125,147,135
AT1G15170,1098,742,1205,541,1163,939
AT4G07540.1,0,0,0,0,0,0
AT5G28173.1,0,1,0,0,0,0
AT1G57050,0,0,0,0,0,0
AT3G33115.1,0,0,0,0,0,0
AT3G45638,0,9,24,27,0,0
AT2G44990,0,0,5,0,10,33
AT4G11480,0,0,94,26,0,0
AT3G45630,1451,1743,1637,666,1784,2084
AT1G01370,148,305,217,330,145,151
AT5G19450,2585,3072,4494,1478,3613,3138
AT5G59580,148,48,442,68,111,58
AT1G53770,396,828,624,383,712,823
AT3G49730,121,200,206,126,216,274
AT1G22580.1,0,0,0,0,0,0
AT3G52560,1727,1681,1575,1642,1274,1448
AT3G52561,0,5,0,0,2,0
AT4G06585.1,0,0,0,0,0,0
AT3G13940,378,762,539,279,846,438
ATCG00340,1120,494,559,2303,624,1203
AT4G25960,3685,2546,2632,845,3346,3156
AT5G22480,592,941,864,238,752,792
AT3G55690,235,531,496,226,333,336
AT1G35870.1,0,0,0,0,0,0
AT2G14206,0,0,0,0,0,0
AT5G23350,431,461,107,61,258,585
AT2G48030,2384,1643,1239,703,1977,2194
AT5G56130,446,842,561,266,539,736
AT5G09550,0,0,0,0,0,0
AT1G15790,97,187,167,102,183,205
AT5G37900,0,0,0,0,0,0
AT1G14220,69,91,62,0,0,52
AT1G14225,0,0,0,0,0,0
AT1G61000,153,383,257,115,357,385
AT1G52210.1,0,1,0,0,0,1
AT3G24820,194,202,161,57,268,228
AT3G16240,65023,97445,21071,33347,18607,52097
AT1G13790,219,170,406,124,560,365
AT3G11730,1159,1523,1162,423,1243,1562
AT3G63370,139,269,544,105,300,219
AT1G05270,1635,1203,1118,734,1285,1789
AT3G63375,45,31,69,26,28,20
AT3G22370,995,926,1982,424,2366,1331
AT3G49190,0,33,12,0,0,0
AT1G80710,237,350,100,50,65,170
AT3G55030,802,1058,703,425,584,738
AT1G18415,435,426,651,622,479,612
AT1G59510,37,140,32,45,66,87
AT1G18410,0,19,17,21,15,0
AT5G25900,672,739,550,137,718,811
AT2G21620,2026,3967,4262,1810,1703,2297
AT1G13245,2905,1866,369,1177,868,2670
AT1G58643,0,14,13,9,2,7
AT5G05320,233,113,201,117,96,225
AT2G23170,2033,4669,1268,685,1002,2394
AT2G23171,0,0,0,0,0,0
AT4G16442,596,641,735,381,546,507
AT5G31884.1,0,0,0,0,0,0
AT4G16440,488,675,638,202,669,569
AT5G24360,515,620,1122,331,664,802
AT4G16447,440,551,291,257,448,486
AT4G16444,415,388,306,112,441,460
AT1G02136,0,0,0,0,0,0
AT2G10589,0,0,0,0,0,0
AT1G02130,4877,4038,3963,2909,4375,3716
AT1G55340,911,1051,1067,822,1143,1537
AT2G05564.1,0,0,0,0,0,0
AT1G34720.1,0,0,0,0,0,0
AT3G03920,2614,3350,2062,1614,2097,2684
AT1G03840,168,292,298,17,279,193
AT5G20620,1872,3236,1402,696,2139,2189
AT3G54630,213,480,297,35,398,340
AT4G27610,1481,1369,1919,921,1821,1833
AT3G32095.1,0,0,0,0,0,0
AT2G05084.1,0,0,0,0,0,0
AT3G15290,1138,1274,988,924,1193,1528
AT1G09710,294,411,330,155,296,255
AT1G17940,565,444,424,248,529,635
AT5G59210,808,1142,1536,766,1247,1097
AT5G06670,276,431,720,212,422,392
AT1G13580,378,431,356,225,334,489
AT1G55960,460,976,1028,398,681,851
AT2G34750,3076,4251,3506,1281,3495,3120
AT1G55964,0,0,10,10,0,0
AT2G32340,23,21,154,87,71,21
AT3G19895,478,622,520,150,602,594
AT2G25630,0,0,0,0,0,0
AT5G60930,866,1362,1233,395,1019,1048
AT3G19890,0,0,0,0,0,0
AT1G03260,527,569,616,481,636,699
AT5G25010,107,11,163,69,171,122
AT3G45990,0,0,0,0,0,0
AT1G51040,0,0,0,0,0,0
AT5G61040,269,252,479,162,452,524
AT5G01130,0,0,0,0,0,0
AT2G30270,654,669,1029,465,1013,915
AT5G62890,3198,4617,3921,1734,4095,3592
AT3G01780,2615,2668,4227,2119,2958,2731
AT5G64720,0,0,0,0,0,0
AT4G25100,39467,48269,60762,45466,34357,46326
AT4G04316.1,0,0,0,0,0,0
AT2G32690,3657,3780,2875,2398,5155,6009
AT5G26660,106,170,107,29,107,210
AT2G32698,0,0,0,0,0,0
AT3G06830,142,179,88,114,85,124
AT1G30170,0,0,0,0,0,0
AT4G21610,219,306,312,155,338,319
AT5G20990,2949,3485,4271,1792,3607,3966
AT4G12210,0,0,0,0,0,19
AT2G12850.1,0,0,0,0,0,0
AT5G62760,524,756,607,320,706,676
AT5G53350,3761,4151,4282,1719,5122,5205
AT1G75690,5429,4957,3293,4201,3105,4785
AT4G13160,130,252,193,110,154,174
AT3G52950,528,733,1278,214,1174,835
AT3G01430,383,361,579,245,603,306
AT2G28320,758,977,1675,407,1628,967
AT3G01435,490,403,298,134,308,379
AT4G10465,0,5,0,0,0,0
AT5G26594,0,0,0,0,0,0
AT1G73930,1144,1399,1211,822,1302,1419
AT2G38060,58,84,148,64,48,38
AT3G18760,500,1166,743,433,756,738
AT3G06780,880,751,766,480,580,550
AT3G10572,561,595,398,513,453,739
AT3G14650,6779,2086,6157,6857,6627,8126
AT3G10570,176,330,207,111,312,241
AT3G10575,0,0,0,0,8,5
AT4G11380,9466,5676,6412,3853,8165,8266
AT3G13000,2722,2761,3542,2992,3170,3019
AT1G75520,224,144,120,124,238,179
AT1G78580,824,1281,1743,506,1831,1581
AT2G31585,746,329,319,362,719,816
ATMG01090,26,39,81,125,62,14
AT2G31580,212,367,204,219,286,274
AT1G36580,0,0,0,0,0,0
AT3G02200,4445,4071,3009,2012,3619,3354
AT4G28700,0,0,9,0,11,10
AT4G28703,94,83,138,23,98,82
AT3G42115.1,0,0,0,1,0,0
AT4G07893.1,0,0,0,0,0,0
AT3G56090,2204,3404,5662,1782,2152,3521
AT2G29630,23783,32842,20090,10622,29955,24263
AT4G30350,1613,1219,5636,298,2156,1257
AT5G12970,387,400,404,67,488,300
AT2G33560,474,825,572,228,582,720
AT2G30180,0,1,0,0,0,1
AT2G28580,33,75,58,93,113,162
AT5G11400,0,0,20,0,0,0
AT3G43650.1,0,0,0,0,0,0
AT4G31080,4643,4394,2717,1435,4096,4852
AT4G32260,151896,198834,75625,69064,108048,159389
AT4G32265,0,0,0,0,0,0
AT3G44220,157,171,93,57,174,123
AT1G22400,570,475,1265,388,404,521
AT1G22403,171,196,201,147,212,171
AT4G30680,645,481,466,233,408,377
AT1G68290,44,63,108,34,72,33
AT3G02280,625,747,830,303,889,677
AT2G29980,11804,9795,6031,5219,9799,10386
AT2G44260,179,457,410,147,366,419
AT1G12630,35,63,27,14,20,25
AT4G08420.1,0,0,0,0,0,0
AT1G73200,951,1224,3165,517,1503,999
AT3G58940,279,396,280,287,345,266
AT2G05170,1508,1693,2000,1280,1699,1972
AT2G05171,0,0,0,0,0,11
AT4G36680,1234,1396,1068,315,1020,810
AT5G57300,597,843,637,369,623,658
AT3G03550,1084,1477,970,778,974,1303
AT5G54960,2051,1565,3374,813,3176,3217
AT4G23500,826,1333,1365,608,1513,1033
AT3G07070,0,105,114,0,23,6
AT2G34030,0,0,0,0,0,0
AT2G39000,2205,927,1131,686,1264,1566
AT2G15145.1,0,0,0,0,0,0
AT4G09520,246,449,324,130,573,536
AT3G32410,0,0,0,0,0,0
AT3G45170,0,0,0,0,0,0
AT2G19180,1195,1310,895,447,1262,1276
AT5G17800,52,186,210,61,274,267
AT1G56085,0,0,0,0,0,0
AT4G31550,2276,2545,4529,780,3996,2056
AT1G56080,505,599,345,162,632,469
AT4G36020,532,695,989,370,965,679
AT5G10460,1210,1252,1070,602,836,1106
AT5G60580,463,594,480,175,494,554
AT1G76185,362,281,220,154,288,336
AT3G60460,0,0,0,0,0,0
AT1G76180,6837,3744,9985,1985,5977,5819
AT2G47790,627,900,747,510,699,865
AT2G35630,4874,4546,6633,2243,5100,4645
AT1G56740,0,0,0,0,0,0
AT3G07690,486,638,695,327,769,957
AT3G10730,561,1070,1101,617,871,1212
AT2G35635,2702,3320,2734,1205,3231,3494
AT2G35637,0,0,1040,75,127,32
AT5G51460,833,828,1610,597,771,1071
AT1G62710,172,184,176,42,753,398
AT2G03630,0,0,6,0,0,0
AT1G56555,0,0,3,0,0,0
AT3G04520,445,803,731,233,723,795
AT1G62600,548,806,649,318,597,531
AT1G32460,3352,1953,3237,1120,2229,2230
AT3G04525,0,0,0,0,0,0
AT1G56550,214,338,321,71,205,216
AT1G56553,0,0,0,0,0,0
AT2G41560,7483,10235,8179,5226,7256,6980
AT1G67238,0,0,0,0,0,0
AT3G05690,374,372,324,115,1069,720
AT5G60050,281,299,166,112,210,207
AT4G29420,169,353,355,83,229,239
AT1G64760,1391,1379,4768,673,2097,1000
AT2G40210,0,0,0,0,0,0
AT2G47240,3776,3713,3038,1173,2632,4083
AT2G38840,596,710,602,309,581,613
AT2G03180,0,0,0,0,0,0
AT5G39080,1575,1515,623,603,2720,2176
AT4G22360,1279,1463,1394,409,1500,1439
AT1G78800,1223,1708,1493,696,1589,1445
AT3G05345,503,618,784,357,820,759
AT3G05340,109,151,135,53,189,208
AT5G44255.1,0,22,0,0,0,0
AT4G03570,0,0,0,0,0,0
AT2G09956.1,0,0,0,0,0,0
AT1G11630,531,549,498,488,595,699
AT5G17110,0,81,0,0,0,0
AT5G48890,2,6,2,2,5,4
AT3G46382.1,0,0,0,0,0,0
ATMG00250,0,0,1,5,0,0
AT3G09595,6,0,1,0,0,0
AT3G09590,0,0,0,0,0,0
AT1G26870,0,31,47,0,94,47
AT2G02580,12,0,0,0,16,0
AT4G38545,1005,646,1033,372,938,900
AT2G10800.1,0,0,5,0,0,0
AT4G38540,164,1637,1727,726,222,365
AT1G36690.1,0,0,0,0,0,0
AT1G65490,248,301,3724,130,1010,320
AT5G42940,1336,2078,2797,742,2504,1878
AT1G45010,276,354,321,240,548,553
AT4G02190,0,7,0,0,0,3
AT4G02195,153,361,896,190,378,350
AT1G45015,56,0,129,0,0,30
AT2G46110,420,606,258,162,235,353
AT1G36305.1,2,0,0,0,0,0
AT4G37640,1071,2107,3248,567,1955,1389
AT1G42367.1,0,0,0,2,0,0
AT2G43540,1492,852,1060,1016,1267,1169
AT5G44390,483,211,274,39,501,474
AT3G01840,13,16,398,25,32,27
AT5G52470,6138,7197,5766,3820,5883,6627
AT5G48630,1699,1881,1366,1212,1850,2431
AT1G27695,187,200,181,198,218,292
AT5G08040,1853,2076,1749,933,1600,1610
AT1G30430,0,0,0,0,0,0
AT5G45440,191,85,87,45,75,148
AT1G65140,0,0,0,0,7,0
AT5G42490,20,23,18,13,13,0
AT5G54140,529,178,178,39,569,512
AT2G05914,0,19,67,2218,0,0
AT2G05915,0,0,0,0,0,0
AT2G13630,0,0,0,0,0,0
AT5G54145,592,848,151,172,713,525
AT2G05910,16,78,16,27,28,46
AT5G54148,0,5,10,0,28,0
AT5G32400.2,0,5,0,0,0,0
AT3G20557,0,0,0,12,0,0
AT3G20555,0,0,2,0,0,0
AT1G60510,0,309,199,49,0,0
AT3G20550,513,945,981,418,941,1051
AT2G40805,0,0,0,0,0,0
AT2G43890,0,0,0,0,0,0
AT2G12600.1,0,0,0,0,0,0
AT2G37090,252,397,215,63,264,207
AT5G03745,0,0,0,0,0,0
AT5G03740,2042,2397,2007,1040,2420,2119
AT5G04210,0,0,19,0,0,0
AT4G18080,0,0,73,0,0,0
AT3G27785,0,0,0,0,0,3
AT2G45490,143,233,182,95,169,141
AT5G19610,0,0,0,0,0,0
AT3G22260,183,234,568,107,314,324
AT5G15510,489,441,352,165,374,366
AT4G05160,1471,2003,1633,1014,1487,1559
AT3G30708.1,0,0,0,0,0,0
AT1G16170,3238,3279,1956,2667,2106,2296
AT1G20820,0,0,0,0,0,0
AT1G20823,1665,850,4784,241,3430,808
AT1G17277.1,0,0,3,0,0,0
AT3G42930.1,0,0,0,0,0,0
AT1G24560,1140,1510,1181,452,1521,1311
AT4G15330,72,113,227,12,62,90
AT2G20110,498,538,425,242,531,437
AT1G35360.1,0,0,0,0,0,0
AT5G43725,0,28,40,94,27,23
AT5G09790,277,350,398,132,286,372
AT5G43720,615,511,748,510,594,706
AT5G09795,0,0,0,0,0,0
AT5G41370,935,1565,1814,903,1700,1388
AT2G18910,1365,1258,579,274,930,1417
AT3G21200,2015,2426,2299,912,2056,2933
AT2G18915,704,711,963,286,581,713
AT2G18917,0,1,1,0,0,23
AT5G49140,0,3,15,0,0,0
AT4G10670,0,0,0,0,0,0
AT1G61640,206,253,357,145,315,224
AT2G07290,0,0,0,0,0,0
AT3G16000,2473,2416,2785,1900,3846,4041
AT1G21880,5036,5856,4379,3908,3837,4921
AT4G11100,762,645,777,645,719,1170
AT4G15480,247,16,464,22,713,304
AT5G28892.1,0,0,0,0,0,0
AT3G63170,1512,2139,2311,1416,1454,1646
AT3G30665.1,0,1,0,2,0,0
AT3G22570,100,51,65,6,26,40
AT2G36760,0,0,0,0,0,0
AT2G01110,6808,7736,8034,5576,6663,7543
AT1G18250,3955,4370,4316,2485,3829,4001
AT4G00260,0,0,0,0,0,0
AT1G36450.1,0,0,0,0,0,0
AT2G23770,707,493,355,182,1017,946
AT4G16680,208,75,241,43,379,233
AT2G27460,1333,1822,1241,504,1669,1621
AT4G05073.1,0,0,0,0,0,0
AT5G10870,352,651,427,273,493,454
AT5G14390,1319,1674,827,504,1328,1255
AT1G40117.1,0,0,0,0,0,0
AT1G13570,400,729,803,545,403,385
AT3G51840,5838,7954,5170,3727,4786,7457
AT3G16900,25,14,9,0,80,48
AT1G80410,5873,6128,6703,4034,6382,6212
AT5G02820,954,1519,596,447,714,1358
AT4G00480,506,626,253,218,473,522
AT3G29634.1,0,0,0,0,0,0
AT1G52880,278,261,329,86,303,215
AT4G26100,2999,3479,3724,2168,3483,3431
AT5G46800,2421,1720,2986,1353,2485,2255
AT5G42130,1877,2638,1953,865,2178,2159
AT1G13000,768,781,817,601,776,989
AT1G33470,4597,6832,4591,2254,5225,7047
AT1G33475,12,80,23,5,33,4
AT5G40405,143,94,223,89,246,146
AT1G32700,1522,2591,1877,702,1910,1703
AT5G40400,128,119,154,93,113,185
AT1G67170,752,673,673,365,774,835
AT3G45550.1,0,0,0,0,0,0
AT1G23100,214,310,231,178,225,176
AT4G18501,100,168,69,82,30,109
AT4G18500,0,12,7,0,0,9
AT2G14150.1,0,0,0,0,0,0
AT3G46190,0,133,0,0,10,0
AT3G27200,90,372,219,70,204,226
AT3G15720,105,99,142,130,98,85
AT5G01330,0,0,116,0,17,19
AT5G05657,0,0,0,0,0,6
AT3G47820,642,377,1120,218,753,465
AT5G05650,0,0,0,0,0,0
AT5G10670.1,0,0,0,0,0,0
AT1G16560,3111,3032,2161,1683,3213,3896
AT5G06300,548,373,919,147,816,528
AT3G20966,0,0,0,0,0,0
AT3G20960,299,541,364,106,544,310
AT3G46440,1604,2045,1590,530,1781,1883
AT5G07650,70,172,91,0,86,74
AT4G17220,34,55,66,0,71,53
AT3G41345.1,0,0,0,0,0,0
AT5G65030,7,38,39,0,43,48
AT4G21450,3589,5742,2591,1088,3161,3951
AT1G38330.1,0,0,0,14,0,0
AT5G43260,412,511,690,224,421,413
AT3G42450.1,0,0,0,0,0,0
AT5G59170,183,72,169,59,131,146
AT1G50620,1306,1600,1471,510,1506,1452
AT5G02170,0,197,249,0,32,0
AT5G62560,905,752,1413,237,1186,932
AT4G04440.1,0,0,0,0,0,0
AT5G63220,378,940,517,163,610,856
AT5G03880,8150,8890,6671,4194,7913,7645
AT1G20450,9966,7417,43601,7515,16583,10016
AT2G14455.1,12,0,0,0,0,0
AT1G13910,212,402,174,166,300,199
AT4G12760,234,228,179,221,256,339
AT5G34859.1,0,0,0,0,0,0
AT3G30713.1,0,0,0,0,0,0
AT3G14090,1166,894,1736,699,1896,973
AT3G10770,6046,5595,4655,2777,5522,4980
AT1G23810,0,0,0,0,0,0
AT4G13410,171,149,422,249,784,428
AT3G32340.1,0,0,0,0,0,0
AT1G11510,8,1,0,2,0,0
AT4G14180,27,37,17,15,25,57
AT3G55990,89,599,278,246,292,295
AT1G79200,409,495,496,259,411,622
AT3G12730,1194,1068,461,199,952,1022
AT1G74630,20,78,39,36,110,31
AT2G21040,36,37,17,6,36,26
AT2G21045,2261,2713,2523,437,2538,1277
AT5G01870,1950,1806,1512,648,4152,1827
AT5G60240,0,0,0,0,0,0
AT1G47520.1,0,0,224,185,0,0
AT3G17010,0,0,0,0,0,0
AT5G03220,225,451,289,217,256,275
AT2G31035,0,0,0,1,0,0
AT2G31030,0,0,0,0,1,0
AT4G36400,426,680,474,216,778,710
AT1G52710,127,512,988,548,119,85
AT5G28643.1,0,0,0,0,0,0
AT3G53550,0,0,0,0,0,0
AT5G38580,0,0,0,0,0,0
AT5G26860,868,1098,1398,600,1755,1307
AT3G56130,5110,6438,4017,2713,4189,6048
AT3G32043.1,0,0,0,0,0,0
AT5G65570,46,109,57,33,87,117
AT5G24970,681,467,528,222,563,737
AT3G33185.1,0,0,0,0,0,0
AT3G44757,0,0,0,0,0,0
AT2G17470,6,80,33,0,64,50
AT3G44755,0,0,16,0,0,0
AT2G17477,0,0,0,0,0,0
AT3G44750,1804,2182,2231,1550,1768,1802
AT3G19360,218,281,148,73,278,306
AT5G22720,91,180,97,78,109,118
AT2G46000,485,373,433,164,571,384
AT2G24170,607,542,603,242,763,735
AT3G12190,0,11,0,0,0,0
AT3G48690,5838,5634,7140,3872,9363,6693
AT5G66710,0,0,15,19,0,0
AT4G15810,302,338,255,97,391,278
AT1G58420,51,45,635,12,151,34
AT2G02830.1,0,0,0,0,0,0
AT5G56810,0,16,8,0,0,18
AT1G21410,226,496,742,136,646,421
AT1G28810,0,1,0,0,0,0
AT5G37200,0,0,0,0,0,0
AT1G60250,0,0,2,0,0,0
ATCG00550,56,65,169,173,77,89
AT3G02950,390,689,559,171,719,704
AT5G20590,1029,802,1476,784,1332,1102
AT4G10330,259,242,183,100,259,278
AT5G36150,0,12,23,0,70,32
AT3G62700,1875,3025,3976,1810,3727,3227
AT5G57490,9389,6472,5901,5087,7296,8212
AT4G24240,1395,1946,1539,728,1639,1777
AT1G55540,1972,2195,1835,644,1908,2119
AT2G16150.1,0,0,0,0,0,0
AT1G43140,0,0,5,0,0,0
AT2G26580,1607,1455,1258,616,2006,2078
AT1G19640,6,0,73,0,178,18
AT2G28870,156,321,94,54,169,185
AT2G06715.1,0,0,0,0,0,0
AT5G09960,1931,1848,1466,707,1737,1481
AT1G14070,403,879,517,197,491,497
AT1G14071,2,2,0,0,4,0
AT1G43886.1,333,219,996,112,412,260
AT3G32387,0,0,0,0,0,0
AT3G45400,290,101,226,72,209,232
AT4G16720,18145,25533,20717,13305,23681,21497
AT2G30840,57,208,350,71,122,136
AT1G48130,38,43,27,0,502,174
ATMG00950,0,0,1,2,1,0
AT5G27771,11,0,2,0,0,6
AT5G27770,3921,4163,2644,1728,2841,3404
AT5G63740,0,0,0,0,0,0
AT1G56710,8,90,24,14,62,33
AT1G59725,0,0,13,0,0,0
AT2G18030,773,913,788,340,879,618
AT3G46830,2669,2994,1993,1343,2501,2967
AT3G43800,5180,4109,3082,1463,13471,6496
AT4G24860,116,63,34,34,118,107
AT5G29070,0,0,0,0,0,0
AT2G24820,3470,4106,3883,1942,4773,5009
AT1G05330,1,0,11,0,24,3
AT1G54710,1201,2170,1775,548,1652,1514
AT3G37820.1,0,0,0,2,0,1
AT3G59150,234,212,255,193,274,282
AT5G56365,0,0,0,0,0,0
AT1G01650,1596,1508,4691,1343,1676,1721
AT4G22165,0,0,0,0,0,0
AT4G22160,1129,675,700,366,702,849
AT5G56369,0,0,0,0,0,0
AT4G16890,385,1049,15646,2859,627,612
AT4G16892,0,139,160,130,0,0
AT3G51300,13,33,22,5,0,11
AT5G28070,0,0,0,0,0,0
AT1G76960,0,0,317,100,0,0
AT1G76965,0,15,32,0,0,28
AT2G06350.1,0,0,0,0,0,0
AT1G03650,227,170,86,71,192,185
AT5G51950,6,0,51,32,13,33
AT5G65990,1674,2308,3770,2148,2751,2437
AT3G59480,156,12,77,0,28,76
AT1G06020,0,0,69,13,10,0
AT2G33300,5,0,13,0,0,11
AT4G38980,244,221,426,200,208,243
AT2G26080,46383,25192,40339,17550,44189,31869
AT1G49170,327,385,233,117,325,227
AT1G09900,883,828,594,264,584,1010
AT4G24200,706,901,1340,222,1091,863
AT5G05510,130,379,210,107,143,194
AT5G35480,508,125,128,104,483,587
AT2G36870,647,1019,787,485,1238,1077
AT2G26550,862,952,933,618,933,1336
AT1G02300,2608,2226,406,541,2105,2372
AT1G02305,3338,4047,3073,1796,3193,3594
AT5G08150,170,87,169,53,110,42
AT3G58680,8846,9622,8362,3114,5152,8885
AT3G05100,1015,1496,904,657,1102,1181
AT5G64020,1256,1246,1378,487,1146,1528
AT5G48430,39,121,70,30,16,73
AT4G29150,196,115,157,106,93,94
AT2G03200,219,189,438,77,270,186
AT4G04700,364,335,246,210,591,486
AT1G06630,304,495,784,246,397,302
AT3G27925,2954,3447,3080,1904,3286,3329
AT3G42710.1,0,0,0,0,0,0
AT5G65370,0,0,0,0,0,0
AT4G22830,880,1413,717,614,740,1191
AT5G20810,35,8,6,4,14,23
AT3G54840,681,934,662,344,750,720
AT2G17600,0,0,0,0,0,7
AT4G20500.1,2,3,2,0,0,20
AT3G33131.1,0,0,0,0,0,0
AT2G34650,986,531,582,207,1092,617
AT3G58350,0,38,60,9,22,15
AT2G34655,0,34,17,8,3,0
AT5G48380,2258,1626,7855,704,3938,2446
AT5G48385,13409,11734,20003,6942,13456,10421
AT1G07370,486,902,509,94,404,725
AT3G50160,0,0,0,0,17,44
AT3G57790,874,747,507,296,793,635
AT3G06660,637,857,583,397,919,716
AT1G37801.1,0,0,0,0,0,0
AT4G04360,122,147,169,142,190,139
AT3G06665,0,0,0,0,0,0
AT5G54430,2620,4950,3301,1362,3378,3665
AT4G12400,117,210,279,81,199,169
AT4G12405,0,0,0,0,0,0
AT3G55420,787,939,726,218,1062,1112
AT3G09900,1174,1426,1368,819,1131,1466
AT3G05110,16,19,0,0,6,0
AT5G50320,763,1059,748,344,934,1020
ATMG00640,0,8,2,78,16,0
AT1G75220,4470,1903,3608,968,1949,3338
AT1G07080,11120,10842,11227,9020,11297,11420
AT2G32550,20,118,41,47,0,36
AT5G13900,279,125,821,77,303,272
AT5G58150,0,0,0,0,0,0
AT2G35010,965,910,752,337,1084,1067
AT4G39925,0,0,92,64,0,0
AT4G39920,194,287,420,201,201,248
AT5G34867.1,0,0,0,0,0,0
AT1G60660,871,679,360,400,708,881
AT2G30020,4790,1088,10477,589,11459,1433
AT3G42245.1,0,0,0,0,0,0
AT2G04880,1141,1880,2087,668,1948,1874
AT2G44060,6911,6467,8682,2830,11050,9388
AT3G05810,284,450,356,264,319,446
AT1G36950,0,0,0,0,0,0
AT4G34860,263,441,309,96,364,450
AT2G42920,338,618,672,414,520,664
AT2G29860,0,0,0,0,0,0
AT4G30520,254,729,457,167,740,592
AT3G59970,13195,14957,15381,5515,16777,16714
AT1G70470,111,292,216,82,119,146
AT3G43825.1,0,0,0,0,0,0
AT1G78265,506,464,159,42,1094,465
AT1G78260,2943,1933,1030,1428,1613,3170
AT3G28840,0,0,70,14,19,0
AT5G57800,2635,2695,1937,788,3576,3161
AT2G10165.1,0,0,0,0,0,0
AT5G52870,577,654,977,165,714,596
AT1G04850,3359,3305,3814,2270,5234,4422
